Record ID,Created on,Created by,Edited on,Edited by,Company Name,Short Name,Phone,Fax,Email,Web address,Group,Permission,Address 1,Address 2,City,Country,Zone,Postal Code,Tax ID,Dynamics ID,Description
2770,18/12/2015 23:31,Georgi Hristov,,,MSG MarineServe GmbH,,040 37502430,040 375024-24,msg@marineserve.de,,Vendor,Public,Bei den Mühren 66 a,,Hamburg,Germany,,20457,,8130007,
4793,1/2/2017 17:09,Auto Import,,,MSHS Motor Services Hugo Stamp inc,,9547633660,9547632872,info@mshs.com,,Vendor,Public,3190 SW 4th Avenue Fort Lauderdale,,,United States of America,,FL33315,,9002622,
6703,14/1/2020 7:45,Auto Import,,,MSIG Insurance (Singapore) Pte Ltd,,,,,,Vendor,Public,4 Shenton Way  #21-01  SGX Centre 2,Singapore 06887,,Singapore,,,,8130310,
8116,6/3/2024 22:38,Auto Import,,,MT Huelva Star  (IMO: 9274446),Ferousa Shipping Company,+49 40 87 97 98 0,,operations@hellespont.com,,Customer,Public,80 Broad Street,Monrovia,,Liberia,,,,2002842,
8154,6/3/2024 22:38,Auto Import,,,MT ANE,Maritas Fleet Pvt. Ltd.,9.12221E+11,,ops.team@maritasfleet.com,,Customer,Public,C/O Gravitas Shipping DMCC,Office 405 JBC5 Cluster W JLT,DUBAI,United Arab Emirates,,,,2002880,
8166,6/3/2024 22:38,Auto Import,,,MT Big Star,Gamalink Tech Services Co.,+91 124 4964759,,tech@gama-link.com,,Customer,Public,CAPESEAS SHIPPING LLC FZ,Business Center 1  M Floor The Meydan Hotel Nad Al,Dubai,United Arab Emirates,,9305,,2002892,
8133,6/3/2024 22:38,Auto Import,,,MT HS LEGEND,Maritas Fleet Pvt. Ltd.,,,,,Customer,Public,C/O Gravitas Shipping DMCC,Office 405 JBC5 Cluster W JLT,Dubai,United Arab Emirates,,,,2002859,
8428,11/11/2024 10:16,Auto Import,,,MT KATY,C/o Maritime Global DMCC (As Manager’s Only),,,,,Customer,Public,G Tower  Jumeirah Lakes Towers,Dubai  UAE,Dubai,United Arab Emirates,,00000,,2002947,
7356,5/7/2023 8:43,Auto Import,,,MT LA Pride,Maritas Fleet Pvt Ltd,,,,,Vendor,Public,c/o Gravitas Shipping DMCC,,,,,,,90029204,
8159,6/3/2024 22:38,Auto Import,,,MT LA Pride,Maritas Fleet Pvt Ltd,,,,,Customer,Public,c/o Gravitas Shipping DMCC,PO Box 449924,Dubai,United Arab Emirates,,2,,2002885,
8137,6/3/2024 22:38,Auto Import,,,MT NELLIS,Gravitas Shipping DMCC,,,,,Customer,Public,Office 405  JBC5  Cluster W,JLT  Dubai  UAE,Dubai,United Arab Emirates,,2,,2002863,
8156,6/3/2024 22:38,Auto Import,,,MT Nordic Skier IMO 9297515,NAT Bermuda Holdings Ltd,,,,,Customer,Public,Hellespont Ship Management GmbH & Co. KG,Beim Strohhause 27,Hamburg,Germany,,20097,,2002882,
8409,11/10/2024 17:53,Auto Import,,,MT PICTOR,Lambda Transport Consultancy FZ LLC,,,,,Customer,Public,,,,,,,,2002943,
8408,11/10/2024 17:50,Auto Import,,,MT SAHARA,OG Almighty LLC,,,,,Customer,Public,C/o Ocean Gulf DMCC (As Managers Only),,,,,,,2002942,
1133,18/12/2015 23:28,Georgi Hristov,,,MT Sealing Technology Inc.,,-2123,-1520,,,Vendor,Public,Mettlenstrasse 8,,Ohringen,Switzerland,,CH-8472,,8001150,
7361,19/7/2023 6:24,Auto Import,,,MT SHARKFIN,Maritas Fleet Pvt Ltd,,,,,Vendor,Public,C/o Gravitas Shipping DMCC,JBC5 Cluster W,,United Arab Emirates,,,,90029207,
8160,6/3/2024 22:38,Auto Import,,,MT SHARKFIN,Maritas Fleet Pvt Ltd,,,,,Customer,Public,c/o Gravitas Shipping DMCC,PO Box 449924,Dubai,United Arab Emirates,,2,,2002886,
8167,6/3/2024 22:38,Auto Import,,,MT STREA,Maritas Fleet Pvt. Ltd.,,,,,Customer,Public,C/O Gravitas Shipping DMCC,Office 405 JBC5 Cluster W JLT,Dubai,United Arab Emirates,,2,,2002893,
8171,6/3/2024 22:38,Auto Import,30/4/2024 20:09,Georgi Hristov,MT UZE (IMO 9323338),Maritas Fleet Pvt Ltd,+91 9930444262,,agency-sg@tsm-shipmanagement.com,,Customer,Public,C/O Gravitas Shipping DMCC,Office 405 JBC5 Cluster W JLT,Dubai,United Arab Emirates,,00000,,2002897,
1154,18/12/2015 23:28,Georgi Hristov,14/1/2020 8:28,Dennis Yu,Mt. H Control Valves Co.Ltd,,82-51-2058791,,ihlee@mth.co.kr,,Vendor,Public,1608-3  Songjeong-dong ,Gangseo-gu,Busan,Korea South,,618-270,,8001174,
1092,18/12/2015 23:28,Georgi Hristov,,,MTA Shipping u Forwarding,,,,,,Vendor,Public,Port of Gioia Tauro,Via Mercadante 8/B,San Ferdinando,Italy,,89026,,8001107,
2817,18/12/2015 23:31,Georgi Hristov,,,MTC Marine Training Center,,040/5330742-0,040/5330742-69,,,Vendor,Public,Schnackenburgallee 149,,Hamburg,Germany,,22525,,8130054,
2813,18/12/2015 23:31,Georgi Hristov,,,MTL Instruments GmbH,,,,,,Vendor,Public,An der Gümpgesbrücke 17,,Kaarst,Germany,,41564,,8130050,
2943,18/12/2015 23:32,Georgi Hristov,,,MTQ Engine Systems (Aust) Pty Ltd,,03 9315 1633,03 9315 3984,,,Vendor,Public,1 Westside Drive,,Laverton Vic,Australia,,3026,,8130182,
8281,30/3/2024 23:08,Auto Import,,,MTRIX GmbH,,04131 606680,04131 6066824,,,Vendor,Public,Stadtkoppel 23a,,Lüneburg,Germany,,21337,,8130318,
1177,18/12/2015 23:28,Georgi Hristov,,,MTS Kasulke & Rohde GmbH,,040 79 68 61-0,040 79 68 61 50,info@mts-insitu.com,,Vendor,Public,Heykenauweg 4,,Hamburg,Germany,,21147,,8001197,
5218,30/7/2018 16:20,Georgi Hristov,,,MTS Marine Technical Services Ltd,,,,,,Vendor,Public,Lubieszynska 5,,Mierzyn,Poland,,72-006,,8130290,
2950,18/12/2015 23:32,Georgi Hristov,,,Muehlhan B.V.,,+31 (0) 10-4264960,,,,Vendor,Public,James Wattweg 26,,Vlaardingen,Netherlands,,3133 KK,,8130189,
2951,18/12/2015 23:32,Georgi Hristov,,,Muehlhan Deutschland GmbH,,0421 693269,0421 6932688,bremen@muehlhan.com,,Vendor,Public,Zum Westpier 40,,Bremen,Germany,,28755,,8130190,
5687,12/4/2019 17:41,Georgi Hristov,,,Mufa  Zoran,,,,,,Vendor,Public,,,,Croatia,,,,5000400,
1158,18/12/2015 23:28,Georgi Hristov,,,MUGESAN AS,,+90-216-411-54 66,+90-216-386 42 48,,,Vendor,Public,Bagdat Cad. No. 216/23,,Istanbul,Turkey,,34726,,8001178,
5603,12/4/2019 17:41,Georgi Hristov,,,Mukhin  Ivan,,,,,,Vendor,Public,,,,Ukraine,,,,5000314,
5860,12/4/2019 17:42,Georgi Hristov,,,Mukhin  Oleksiy,,,,,,Vendor,Public,,,,Russia,,,,5000573,
2812,18/12/2015 23:31,Georgi Hristov,,,Muldoon Marine Services Inc.,,+1 562 432-5670,+1 562 432-6623,susan@muldoonmarine.com,,Vendor,Public,P.O. Box 7457,,Long Beach,United States of America,,CA 90807,,8130049,
1103,18/12/2015 23:28,Georgi Hristov,,,Müller  Hans-Jürgen,,0202 / 70 17 17,0202 / 70 15 18,muellerwpt@t-online.de,,Vendor,Public,Röttgen 109,,Wuppertal,Germany,,42109,,8001120,
2807,18/12/2015 23:31,Georgi Hristov,,,Müller  Ulrike,,,,,,Vendor,Public,Bahrenfelder Str. 133,,Hamburg,Germany,,22765,,8130044,
8487,6/2/2025 7:45,Janine Kleiber,,,Multidigital Nigeria Limited,Multidigital,,,sanor@multidigitalng.com,,Vendor,Public,PLOT 135  GRA PHASE 8,G.U. AKE ROAD,Port Harcourt,Nigeria,,,,,
2913,18/12/2015 23:32,Georgi Hristov,,,Multilocker,,,,,,Vendor,Public,August-Bebel-Straße 18,,Zwickau,Germany,,08058,,8130152,
2837,18/12/2015 23:31,Georgi Hristov,,,multisub Servicos de Mergulho,,0351 229383007,,,,Vendor,Public,Rua Tomas Ribeiro  644 4 Dto,,Matosinhos,Portugal,,4450-255,,8130074,
2875,18/12/2015 23:32,Georgi Hristov,,,Multraship Salvage B.V.,,,,,,Vendor,Public,Scheldekade 48,Box 72,Terneuzen,Netherlands,,4530,,8130114,
5288,18/1/2019 16:02,Auto Import,,,Munoz & Montanes Abogados SLP,,,,,,Vendor,Public,,Valencia,,Spain,,46005,,8130299,
2933,18/12/2015 23:32,Georgi Hristov,,,Münzel Böhm Rechtsanwälte,,040-650 52 59-0,040-650 52 59-59,mail2@muenzel-boehm.de,,Vendor,Public,Moorfuhrtweg 11,,Hamburg,Germany,,22301,,8130172,
5692,12/4/2019 17:41,Georgi Hristov,,,Murmanis  Andrejs,,,,,,Vendor,Public,,,,Latvia,,,,5000405,
5859,12/4/2019 17:42,Georgi Hristov,,,Murodyan  Viktor,,,,,,Vendor,Public,,,,Ukraine,,,,5000572,
2884,18/12/2015 23:32,Georgi Hristov,,,Murrelektronik,,,,,,Vendor,Public,Falkenstraße 3,,Oppenweiler,Germany,,71570,,8130123,
5539,12/4/2019 17:41,Georgi Hristov,,,Mustafa  Sami,,,,,,Vendor,Public,,,,Bulgaria,,,,5000248,
2910,18/12/2015 23:32,Georgi Hristov,,,Mutrah Shipping and Trading,,,,,,Vendor,Public,,,,Oman,,,,8130149,
2945,18/12/2015 23:32,Georgi Hristov,,,Mutual Marine Services Al Mushtaraka Limited,,,,,,Vendor,Public,Saudi Business Centre  3rd floor,Po Box 12635,Jeddah,Saudi Arabia,,,,8130184,
1105,18/12/2015 23:28,Georgi Hristov,,,Mutual Marine Services Limited,,,,,,Vendor,Public,,,Korea,,,,,8001122,
7446,6/3/2024 22:37,Georgi Hristov,,,MV AQUARIUS,,,,,,Customer,Public,,,,,,,,1000102,
7988,6/3/2024 22:38,Auto Import,,,MV CHRISTINE OLDENDORFF,Oldendorff Carriers GmbH & Co. KG,,,,,Customer,Public,c/o Thomas Schulte Ship Manag.GmbH & Co.KG,Domstrasse 17,Hamburg,Germany,,20095,,2000062,
5327,18/2/2019 16:50,Auto Import,,,MV Christine Oldendorff - Oldendorff Carrier -,c/o Thomas Schulte Ship Management GmbH & Co. KG,,,,,Vendor,Public,Domstr. 17,,Hamburg,Germany,,20095,,6000061,
7987,6/3/2024 22:38,Auto Import,,,MV CONRAD OLDENDORFF,Oldendorff Carriers GmbH & Co. KG,,IMO: 9537903,,,Customer,Public,c/o Thomas Schulte Ship Manag.GmbH & Co.KG,Domstrasse 17,Hamburg,Germany,,20095,,2000061,
6496,10/5/2019 14:09,Auto Import,,,MV Conrad Oldendorff - Oldendorff Carrier -,c/o Thomas Schulte Shipmanagement GmbH & Co. KG,,,,,Vendor,Public,Domstr. 17,,Hamburg,Germany,,20095,,6000064,
7992,6/3/2024 22:38,Auto Import,,,MV PAUL OLDENDORFF,Oldendorff Carriers GmbH & Co. KG,,IMO: 9540871,,,Customer,Public,c/o Thomas Schulte Ship Manag.GmbH & Co.KG,Domstrasse 17,Hamburg,Germany,,20095,,2000066,
8258,30/3/2024 23:06,Auto Import,,,MV Paul Oldendorff - Oldendorff Carrier -,c/o Thomas Schulte Shipmanagement GmbH & Co. KG,,,,,Vendor,Public,Domstr. 17,,Hamburg,Germany,,20095,,6000065,
7986,6/3/2024 22:38,Auto Import,,,MV „PHILIPP OLDENDORFF“,Oldendorff Carriers GmbH & Co. KG,,,,,Customer,Public,c/o Thomas Schulte Ship Manag.GmbH & Co.KG,Domstrasse 17,Hamburg,Germany,,20095,,2000060,
4429,1/2/2017 17:02,Auto Import,,,MV „PHILIPP OLDENDORFF“,,,,,,Vendor,Public,Ship Management GmbH & Co. KG,Domstrasse 17,Hamburg,Germany,,20095,,6000060,
7663,6/3/2024 22:38,Georgi Hristov,,,MV ANGELA AG,c/o Auerbach Bereederung GmbH,,,,,Customer,Public,Deichstraße 48-50,,Hamburg,Germany,,20459,,1001014,
7859,6/3/2024 22:38,Auto Import,,,MV Antonella Lembo,,,,,,Customer,Public,18 Vassilis Michaelides Street,,Limasol,Cyprus,,3026,,1005005,
8059,6/3/2024 22:38,Auto Import,,,MV Arguello,co V Ships Germany GmbH,,IMO: 9409027,arguellovcg@vships.com,,Customer,Public,Rolandsbrücke 4,,Hamburg,Germany,,20095,,2002401,
8386,20/9/2024 20:17,Auto Import,,,MV Aurora Scorpio,FPS Scorpio LLC,,,jan.wols@borealismaritime.com,,Customer,Public,Trust Company Complex  Ajeltake Road,Ajeltake Island,Majuro,Marshall Islands,,,,2002931,
8079,6/3/2024 22:38,Auto Import,,,MV Bach,Bomar Kilo LLC,,IMO: 9436458,container@northernlightcrew.com,,Customer,Public,Trust Company Complex Ajeltake Road,Ajeltake Road; Ajeltake Island,Majuro,Marshall Islands,,96960,,2002805,
8165,6/3/2024 22:38,Auto Import,,,MV BACH,Bomar Kilo LLC,+44 20 3102 2794,,accounts@borealismaritime.com,,Customer,Public,c/o Borealis Maritime Limited,55 Brompton Road SW3 1DP,London,,,SW3 1DP,,2002891,
6830,26/6/2020 11:32,Nicole Eggers,,,MV Balthasar Schulte,,,,master@balthasar.tsm-fleet.com,,---,Public,,,,Germany,,,,,
8048,6/3/2024 22:38,Auto Import,,,MV Beethoven,BOMAR BEETHOVEN LLC  ,, IMO: 9506382,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk So. No 5 8,Istanbul,Turkey,,34734,,2002108,
8045,6/3/2024 22:38,Auto Import,,,MV Bomar Bellini,BOMAR BELLINI LLC  ,, IMO: 9338084,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk Sok No 5 8,Istanbul,Turkey,,34734,,2002105,
8085,6/3/2024 22:38,Auto Import,,,MV Bomar Caen,Bomar Bizet LLC,,IMO: 9301433,de-smc-fleetb-technical@bs-shipmanagement.com ; de-smc-fleetb-marine@bs-shipmana,,Customer,Public,co Bernhard Schulte Shipmanagement Deutschland,GmbH & Co KG Vorsetzen 54 DE,Hamburg,Germany,,20459,,2002811,
8044,6/3/2024 22:38,Auto Import,,,MV Bomar Hamburg,BOMAR HAMBURG LLC     ,,IMO: 9330525,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk Sok No 5 8,Istanbul,Turkey,,34734,,2002104,
8082,6/3/2024 22:38,Auto Import,,,MV Bomar Hermes,Bomar Juliet LLC,,IMO: 9350317,de-smc-fleetb-technical@bs-shipmanagement.com ; de-smc-fleetb-marine@bs-shipmana,,Customer,Public,co Bernhard Schulte Shipmanagement Deutschland,GmbH & Co KG Vorsetzen 54 GmbH & Co KG Vorsetzen,Hamburg,Germany,,20459,,2002808,
8084,6/3/2024 22:38,Auto Import,,,MV Bomar Juliana,Bomar C LLC,,IMO: 9275036,de-smc-fleetb-technical@bs-shipmanagement.com ; de-smc-fleetb-marine@bs-shipmana,,Customer,Public,co Bernhard Schulte Shipmanagement Deutschland,GmbH & Co KG Vorsetzen 54 DE,Hamburg,Germany,,20459,,2002810,
8041,6/3/2024 22:38,Auto Import,,,MV Bomar Milione,BOMAR PUCCINI LLC,,IMO: 9349617,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk Sok No 5 8,Istanbul,Turkey,,34734,,2002101,
8080,6/3/2024 22:38,Auto Import,,,MV Bomar Praia,Bomar Hotel LLC,,IMO: 9419773,de-smc-fleetb-technical@bs-shipmanagement.com ; de-smc-fleetb-marine@bs-shipmana,,Customer,Public,co Bernhard Schulte Shipmanagement Deutschland,GmbH & Co KG Vorsetzen 54 DE,Hamburg,Germany,,20459,,2002806,
8049,6/3/2024 22:38,Auto Import,,,MV Bomar Radiant,BOMAR C LLC  ,,IMO: 9235402,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk Sok No 5 8,Istanbul,Turkey,,34734,,2002109,
8050,6/3/2024 22:38,Auto Import,,,MV Bomar Rebecca,BOMAR DELTA LLC ,,IMO: 9406934,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk Sok No 5 8,Istanbul,Turkey,,34734,,2002110,
8083,6/3/2024 22:38,Auto Import,,,MV Bomar Regina (ex Maersk Nottingham),Bomar C LLC,,IMO: 9275050,de-smc-fleetb-technical@bs-shipmanagement.com ; de-smc-fleetb-marine@bs-shipmana,,Customer,Public,co Bernhard Schulte Shipmanagement Deutschland,GmbH & Co KG Vorsetzen 54 DE,Hamburg,Germany,,20459,,2002809,
8042,6/3/2024 22:38,Auto Import,,,MV Bomar Renaissance,BOMAR ALPHA LLC   ,,IMO: 9358436,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk Sok No 5 8,Istanbul,Turkey,,34734,,2002102,
6816,9/6/2020 10:28,Nicole Eggers,,,MV Bomar Resilient,,,,master@resilient.tsm-fleet.com,,Vendor,Public,,,,Germany,,,,,
8078,6/3/2024 22:38,Auto Import,,,MV Bomar Resolute,Bomar B LLC,,IMO: 9408774,de-smc-fleetb-technical@bs-shipmanagement.com ; de-smc-fleetb-marine@bs-shipmana,,Customer,Public,co Bernhard Schulte Shipmanagement Deutschland,GmbH & Co KG Vorsetzen 54 DE,Hamburg,Germany,,20459,,2002804,
8058,6/3/2024 22:38,Auto Import,,,MV Bomar Resolve,BOMAR H LLC,,IMO:  9307839,ships@passat-ships.de,,Customer,Public,co PASSAT Schiffahrtsgesellschaft mbH & Co KG,Neuer Wall 52  Bleichenbrücke 1 7,Hamburg,Germany,,20354,,2002305,
8055,6/3/2024 22:38,Auto Import,,,MV Bomar Spring,BOMAR E LLC,,IMO: 9316359,ships@passat-ships.de,,Customer,Public,co PASSAT Schiffahrtsgesellschaft mbH & Co KG,Neuer Wall 52  Bleichenbrücke 1 7,Hamburg,Germany,,20354,,2002302,
8061,6/3/2024 22:38,Auto Import,,,MV Bomar Victory,co V Ships Germany GmbH,,IMO: 9242649,marc.schmiegel@vships.com; murat.sevim@vships.com; bvictvc@vships.com,,Customer,Public,Rolandsbruecke 4,,Hamburg,Germany,,20095,,2002403,
8054,6/3/2024 22:38,Auto Import,,,MV Colette,SIDECAR 1 LLC,,IMO: 9232761,ships@passat-ships.de,,Customer,Public,co PASSAT Schiffahrtsgesellschaft mbH & Co KG,Neuer Wall 52  Bleichenbrücke 1 7,Hamburg,Germany,,20354,,2002301,
8075,6/3/2024 22:38,Auto Import,16/5/2024 12:40,Dennis Yu,MV Debussy,Bomar Jacksonville LLC,+31 6 455 734 06, IMO: 9445576,technical@bomarship.com,www.borealismaritime.com,Customer,Public,c/o Bomar Shipmanagement GmbH & Co. KG,Neuer Wall 52,Hamburg,Germany,,20354,,2002801,
7861,6/3/2024 22:38,Auto Import,,,MV Er Nazire,Er Denizcilik Sanayi Nakliyat ve Ticaret A.S.,+90 216 472 9810,+90 216 472 9819,shipping@ergroup.com.tr,,Customer,Public,Barbaros Mah.Halk Cad.No.35,Atasehir,Istanbul,Turkey,,34746,,1005007,
8043,6/3/2024 22:38,Auto Import,,,MV GSL MERCER,BOMAR MOZART LLC ,,IMO: 9358436,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk Sok No 5 8,Istanbul,Turkey,,34734,,2002103,
8081,6/3/2024 22:38,Auto Import,,,MV Haydn,Bomar Haydn LLC,,IMO: 9308429,de-smc-fleetb-technical@bs-shipmanagement.com ; de-smc-fleetb-marine@bs-shipmana,,Customer,Public,co Bernhard Schulte Shipmanagement Deutschland,GmbH & Co KG Vorsetzen 54,Hamburg,Germany,,20459,,2002807,
7501,6/3/2024 22:37,Georgi Hristov,,,MV HAYLING ISLAND - CV Twelve L.L.C,c/o Thomas Schulte Ship Management Pte. Ltd,,,,,Customer,Public,1 Maritime Square # 11-05A,Harbour Front Centre,Singapore,Singapore,,099253,,1000261,
4304,27/1/2017 12:58,Auto Import,,,MV Hochdruckreiniger Center Mittelhessen,,+49 (0) 64 45 - 9 21 40,+49 (0) 64 45 - 9 21 42,info@mvoelk.de,,Vendor,Public,Am Grund 5,,Schöffengrund-Oberwetz,Germany,,35641,,8130256,
7500,6/3/2024 22:37,Georgi Hristov,,,MV HOPE ISLAND - CV Eleven L.L.C,c/o Thomas Schulte Ship Management Pte. Ltd,,,,,Customer,Public,1 Maritime Square # 11-05A,Harbour Front Centre,Singapore,Singapore,,099253,,1000260,
8096,6/3/2024 22:38,Auto Import,,,MV Jack London,c/o NORTHERN CREWING SERVICES GmbH & Co. KG,+49 40 30905 424,,NCS.accounting@vships.com,,Customer,Public,ROLANDSBRÜCKE 4,,Hamburg,Germany,,20095,,2002822,
8047,6/3/2024 22:38,Auto Import,,,MV Jeju Island,CV SIX LLC,,IMO: 9308417,technic@bodendenizcilik.com,,Customer,Public,Trust  Company Complex ,Ajeltake Road  Ajeltake Island,Majuro,Marshall Islands,,96960,,2002107,
7856,6/3/2024 22:38,Auto Import,,,MV MISS SIMONA,c/o PERSEVERANZA SPA DI NAVIGAZIONE,,IMO: 9481946,,,Customer,Public,P.IVA 01165220631,PIAZZA MUNICIPIO  84,NAPOLI,Italy,,CAP 80126,,1005002,
7495,6/3/2024 22:37,Georgi Hristov,,,MV MOEN ISLAND - CV Five L.L.C.,c/o Thomas Schulte Ship Management Pte. Ltd.,,,,,Customer,Public,1 Maritime Square # 11-05A,Harbour Front Centre,Singapore,Singapore,,099253,,1000255,
8092,6/3/2024 22:38,Auto Import,,,MV Nordic Wismar,Colchester Shipping Pte. Ltd.,+380 667 107 268,,ods.crewing@nordic-hamburg.com; lukianchuk@nordic-hamburg.com,,Customer,Public,c/o Nordic Hamburg Shipmanagement (HK) Limited ,#1607-8  16th Flr  Citicorp Centre 18 Whitfield Rd,Hong Kong,Hong Kong,,,,2002818,
6883,26/10/2020 7:59,Nicole Eggers,,,MV Resources (FE) Pte Ltd,,,,sales@mvfareast.com.sg,,Vendor,Public,MV Resources (FE) Pte Ltd 31 Benoi Road (Pioneer Lot),,Singapore,Singapore,,627779,,,
7857,6/3/2024 22:38,Auto Import,,,MV ROSALIA D´AMATO,c/o PERSEVERANZA SPA DI NAVIGAZIONE,,IMO: 9225201,,,Customer,Public,P.IVA 01165220631,PIAZZA MUNICIPIO  84,NAPOLI,Italy,,CAP 80126,,1005003,
8057,6/3/2024 22:38,Auto Import,,,MV Rossini,BOMAR ROSSINI LLC,,IMO: 9306483,ships@passat-ships.de,,Customer,Public,co PASSAT Schiffahrtsgesellschaft mbH & Co KG,Neuer Wall 52  Bleichenbrücke 1 7,Hamburg,Germany,,20354,,2002304,
8046,6/3/2024 22:38,Auto Import,,,MV Satie,BOMAR SATIE LLC  BOMAR SATIE LLC  ,,IMO: 9330513,technic@bodendenizcilik.com,,Customer,Public,co Boden Denizcilik A S,Sahrayicedid Mah Halk Sok No 5 8,Istanbul,Turkey,,34734,,2002106,
8077,6/3/2024 22:38,Auto Import,,,MV Schubert,Bomar Schubert LLC,,IMO: 9456965,de-smc-fleetb-technical@bs-shipmanagement.com ; de-smc-fleetb-marine@bs-shipmana,,Customer,Public,co Bernhard Schulte Shipmanagement Deutschland,GmbH & Co KG Vorsetzen 54,Hamburg,Germany,,20459,,2002803,
8056,6/3/2024 22:38,Auto Import,,,MV Telemann (ex Star River),BOMAR INDIA LLC,,IMO: 9316373,ships@passat-ships.de,,Customer,Public,co PASSAT Schiffahrtsgesellschaft mbH & Co KG,Neuer Wall 52  Bleichenbrücke 17,Hamburg,Germany,,20354,,2002303,
3846,18/12/2015 23:34,Georgi Hristov,,,MWB MOTORENWERKE BREMERHAVEN A,,0471-9450221,0471-9450220,,,Vendor,Public,POSTFACH 120352,,Bremerhaven,Germany,,,,9001830,
6937,18/1/2021 8:42,Federico Schulz,,,MWB Power GmbH,,+49 471 9450 - 0,+49 471 9450 - 99 224,info@mwb-power.de,,Vendor,Public,Barkhausenstr. 60,,Bremerhaven,Germany,,27568,,,
1573,18/12/2015 23:29,Georgi Hristov,10/2/2026 15:35,Eirini Naki,My Marine,,,,sales@myMarine.gr,,Vendor,Public,Peutestrasse 53c,,Hamburg,Germany,,20539,,8001790,
6997,29/3/2021 8:33,Auto Import,,,MYASNIKOV DMYTRO,,,,,,Vendor,Public,,,,Ukraine,,,,5001208,
6097,12/4/2019 17:42,Georgi Hristov,,,Mykhaylov  Anatoliy,,,,,,Vendor,Public,,,,Ukraine,,,,5000874,
5801,12/4/2019 17:41,Georgi Hristov,,,Mykhaylov  Oleksandr,,,,,,Vendor,Public,,,,Ukraine,,,,5000514,
6092,12/4/2019 17:42,Georgi Hristov,,,Myna  Stanislav,,,,,,Vendor,Public,,,,Ukraine,,,,5000869,
6899,18/11/2020 9:39,Auto Import,,,Myrgorodsky  Oleksandr,,,,,,Vendor,Public,,,,Ukraine,,,,5001202,
6048,12/4/2019 17:42,Georgi Hristov,,,Myrsky  Oleksiy,,,,,,Vendor,Public,,,,Ukraine,,,,5000821,
6050,12/4/2019 17:42,Georgi Hristov,,,Mytrofanof  Mykhailo,,,,,,Vendor,Public,,,,Ukraine,,,,5000823,
1099,18/12/2015 23:28,Georgi Hristov,,,N. Ming´s Co. Aeronautical,,2369 7441/2366 2825,,,,Vendor,Public,Room 201-202 Golden Mansion ,Hunghom,Kowloon,China,,,,8001114,
5219,30/7/2018 16:20,Georgi Hristov,,,N&P Maritime (S.E.A) Pte Ltd,,+65 97684033,,Francis.Wong@npmarine.sg,,Vendor,Public,56 Loyang Way  #04-06,Loyang Enterprise Building,Singapore,Singapore,,508775,,8140119,
2995,18/12/2015 23:32,Georgi Hristov,,,Nabmic bv,,0031 180 530 590,0031 180 530 591,nabmic@nabmic.nl,,Vendor,Public,Brouwerstraat 34,,Ridderkerk,Netherlands,,2984 AR,,8140018,
4794,1/2/2017 17:09,Auto Import,,,NADI MARINE SDN BHD,,+607 507 3500,+607 507 3501,info@nadimarine.com.my,,Vendor,Public,C1 & C2  CABIN DISTRIPARK AREA JALAN,,,Malaysia,,TANJUNG A/1  PELABUH,,9002623,
4136,1/2/2016 16:37,Auto Import,,,Nadiro A/S,,+45 6221 1100,,,,Vendor,Public,Frederiksø 2  Bldg. 3,,Svendborg,Denmark,,5700,,8140088,
6066,12/4/2019 17:42,Georgi Hristov,,,Nagurnyj  Vladislav,,,,,,Vendor,Public,,,,Lithuania,,,,5000839,
8326,29/5/2024 14:26,Auto Import,5/12/2025 11:44,Eirini Naki,Naias Labs S.A.,,+30 210 4100300,,info@naiaslabs.com,,Vendor,Public,44 Imittou Str.,,Piraeus,Greece,,18540,,8140150,
5626,12/4/2019 17:41,Georgi Hristov,,,Naidenko  Vladyslav,,,,,,Vendor,Public,,,,Ukraine,,,,5000339,
8573,9/5/2025 10:34,Auto Import,,,NAKILAT AGENCY COMPANY LTD.,,,,,,Vendor,Public,,,Doha,,,,,9029292,
6742,26/2/2020 17:30,Auto Import,,,Nakilat-Keppel Offshore & Marine Ltd.,Erhama Bin Jaber Al Jalahama Shipyard ,,,,,Vendor,Public,Southern Break Water  Ras Laffan ,P.O. Box 28388  Doha  State of Qatar,,Qatar,,,,8140139,
5355,14/3/2019 16:22,Auto Import,,,Nakkas Shipping & Trading Co  Istanbul,As Agents Only,,,,,Vendor,Public,Kosuyolu Mah Ismail Pasa Sokak No:37,Koşuyolu 34718 Kadikoy Istanbul /Turkey,,Turkey,,,,8140133,
